Year,State,Industry Sector Category,Residential,Commercial,Industrial,Transportation,Other,Total
1994.0,LA,Total Electric Industry,7.61,7.2,4.22,NA,6.81,6.05
1994.0,MA,Total Electric Industry,11.09,9.75,8.46,NA,12.6,10.0
1994.0,MD,Total Electric Industry,8.39,7.19,5.3,NA,8.58,7.03
1994.0,ME,Total Electric Industry,12.32,10.16,7.18,NA,14.63,9.63
1994.0,MI,Total Electric Industry,8.28,7.93,5.25,NA,10.54,7.09
1994.0,MN,Total Electric Industry,7.16,6.25,4.41,NA,7.21,5.63
1994.0,MO,Total Electric Industry,7.29,6.2,4.62,NA,7.07,6.28
1994.0,MS,Total Electric Industry,7.06,7.22,4.48,NA,8.6,6.05
1994.0,MT,Total Electric Industry,5.96,5.17,3.3,NA,4.49,4.51
1994.0,NC,Total Electric Industry,8.17,6.56,4.93,NA,6.91,6.62
1994.0,ND,Total Electric Industry,6.37,6.45,4.71,NA,3.82,5.77
1994.0,NE,Total Electric Industry,6.31,5.58,3.99,NA,6.53,5.49
1994.0,NH,Total Electric Industry,12.91,10.91,9.32,NA,13.36,11.32
1994.0,NJ,Total Electric Industry,11.54,9.84,7.94,NA,17.7,10.06
1994.0,NM,Total Electric Industry,9.14,8.3,4.7,NA,6.05,7.11
1994.0,NV,Total Electric Industry,7.16,6.97,5.45,NA,5.19,6.37
1994.0,NY,Total Electric Industry,13.55,11.67,6.77,NA,9.31,10.92
1994.0,OH,Total Electric Industry,8.56,7.72,4.14,NA,6.36,6.19
1994.0,OK,Total Electric Industry,7.03,6.09,4.07,NA,5.29,5.84
1994.0,OR,Total Electric Industry,5.33,4.97,3.47,NA,5.27,4.6
1994.0,PA,Total Electric Industry,9.55,8.28,5.93,NA,11.43,7.87
1994.0,RI,Total Electric Industry,11.26,9.95,8.86,NA,11.23,10.24
1994.0,SC,Total Electric Industry,7.49,6.37,4.03,NA,5.84,5.67
1994.0,SD,Total Electric Industry,7.06,6.6,4.51,NA,4.62,6.19
1994.0,TN,Total Electric Industry,5.88,6.63,4.52,NA,7.74,5.23
1994.0,TX,Total Electric Industry,8.08,7.04,4.27,NA,6.79,6.42
1994.0,UT,Total Electric Industry,6.91,5.87,3.83,NA,4.5,5.36
1994.0,VA,Total Electric Industry,7.75,5.84,4.16,NA,5.63,6.2
1994.0,VT,Total Electric Industry,9.96,9.42,7.5,NA,14.88,9.13
1994.0,WA,Total Electric Industry,4.97,4.72,2.79,NA,3.83,4.02
1994.0,WI,Total Electric Industry,7.08,5.87,3.89,NA,7.0,5.46
1994.0,WV,Total Electric Industry,6.36,5.83,3.98,NA,9.44,5.25
1994.0,WY,Total Electric Industry,6.04,5.02,3.51,NA,6.45,4.26
1994.0,US,Total Electric Industry,8.38,7.73,4.77,NA,6.84,6.91
1994.0,AK,Full-Service Providers,11.32,9.66,8.37,NA,12.57,10.25
1994.0,AL,Full-Service Providers,6.69,6.76,4.12,NA,6.28,5.48
1994.0,AR,Full-Service Providers,8.07,6.88,4.6,NA,6.46,6.35
1994.0,AZ,Full-Service Providers,9.3,8.32,5.63,NA,5.47,7.93
1994.0,CA,Full-Service Providers,11.43,10.9,7.09,NA,5.0,9.78
1994.0,CO,Full-Service Providers,7.36,6.0,4.58,NA,7.43,6.07
1994.0,CT,Full-Service Providers,11.47,9.99,7.9,NA,14.0,10.18
1994.0,DC,Full-Service Providers,7.47,7.15,4.63,NA,6.72,7.12
1994.0,DE,Full-Service Providers,8.91,7.0,4.62,NA,11.17,6.78
1994.0,FL,Full-Service Providers,7.78,6.35,5.13,NA,6.72,6.96
1994.0,GA,Full-Service Providers,7.72,7.33,4.57,NA,8.71,6.57
1994.0,HI,Full-Service Providers,12.45,11.67,8.82,NA,11.21,10.68
1994.0,IA,Full-Service Providers,8.09,6.32,3.88,NA,5.96,5.92
1994.0,ID,Full-Service Providers,5.09,4.37,2.82,NA,4.64,4.0
1994.0,IL,Full-Service Providers,9.98,7.68,5.18,NA,6.47,7.41
1994.0,IN,Full-Service Providers,6.78,5.91,3.97,NA,9.02,5.25
1994.0,KS,Full-Service Providers,7.89,6.66,4.93,NA,10.94,6.61
1994.0,KY,Full-Service Providers,5.77,5.29,3.24,NA,4.67,4.26
1994.0,LA,Full-Service Providers,7.61,7.2,4.22,NA,6.81,6.05
1994.0,MA,Full-Service Providers,11.09,9.75,8.46,NA,12.6,10.0
1994.0,MD,Full-Service Providers,8.39,7.19,5.3,NA,8.58,7.03
1994.0,ME,Full-Service Providers,12.32,10.16,7.18,NA,14.63,9.63
1994.0,MI,Full-Service Providers,8.28,7.93,5.25,NA,10.54,7.09
1994.0,MN,Full-Service Providers,7.16,6.25,4.41,NA,7.21,5.63
1994.0,MO,Full-Service Providers,7.29,6.2,4.62,NA,7.07,6.28
1994.0,MS,Full-Service Providers,7.06,7.22,4.48,NA,8.6,6.05
1994.0,MT,Full-Service Providers,5.96,5.17,3.3,NA,4.49,4.51
1994.0,NC,Full-Service Providers,8.17,6.56,4.93,NA,6.91,6.62
1994.0,ND,Full-Service Providers,6.37,6.45,4.71,NA,3.82,5.77
1994.0,NE,Full-Service Providers,6.31,5.58,3.99,NA,6.53,5.49
1994.0,NH,Full-Service Providers,12.91,10.91,9.32,NA,13.36,11.32
1994.0,NJ,Full-Service Providers,11.54,9.84,7.94,NA,17.7,10.06
1994.0,NM,Full-Service Providers,9.14,8.3,4.7,NA,6.05,7.11
1994.0,NV,Full-Service Providers,7.16,6.97,5.45,NA,5.19,6.37
1994.0,NY,Full-Service Providers,13.55,11.67,6.77,NA,9.31,10.92
1994.0,OH,Full-Service Providers,8.56,7.72,4.14,NA,6.36,6.19
1994.0,OK,Full-Service Providers,7.03,6.09,4.07,NA,5.29,5.84
1994.0,OR,Full-Service Providers,5.33,4.97,3.47,NA,5.27,4.6
1994.0,PA,Full-Service Providers,9.55,8.28,5.93,NA,11.43,7.87
1994.0,RI,Full-Service Providers,11.26,9.95,8.86,NA,11.23,10.24
1994.0,SC,Full-Service Providers,7.49,6.37,4.03,NA,5.84,5.67
1994.0,SD,Full-Service Providers,7.06,6.6,4.51,NA,4.62,6.19
1994.0,TN,Full-Service Providers,5.88,6.63,4.52,NA,7.74,5.23
1994.0,TX,Full-Service Providers,8.08,7.04,4.27,NA,6.79,6.42
1994.0,UT,Full-Service Providers,6.91,5.87,3.83,NA,4.5,5.36
1994.0,VA,Full-Service Providers,7.75,5.84,4.16,NA,5.63,6.2
1994.0,VT,Full-Service Providers,9.96,9.42,7.5,NA,14.88,9.13
1994.0,WA,Full-Service Providers,4.97,4.72,2.79,NA,3.83,4.02
1994.0,WI,Full-Service Providers,7.08,5.87,3.89,NA,7.0,5.46
1994.0,WV,Full-Service Providers,6.36,5.83,3.98,NA,9.44,5.25
1994.0,WY,Full-Service Providers,6.04,5.02,3.51,NA,6.45,4.26
1994.0,US,Full-Service Providers,8.38,7.73,4.77,NA,6.84,6.91
1993.0,AK,Total Electric Industry,11.15,9.55,8.19,NA,12.77,10.12
1993.0,AL,Total Electric Industry,6.82,6.93,4.34,NA,5.89,5.67
1993.0,AR,Total Electric Industry,8.27,7.04,4.85,NA,6.93,6.62
1993.0,AZ,Total Electric Industry,9.65,8.7,5.8,NA,5.64,8.21
1993.0,CA,Total Electric Industry,11.3,10.46,7.33,NA,5.05,9.69
1993.0,CO,Total Electric Industry,7.24,5.82,4.52,NA,7.72,6.05
1993.0,CT,Total Electric Industry,11.39,10.04,8.29,NA,14.08,10.26
1993.0,DC,Total Electric Industry,7.18,7.15,5.91,NA,6.47,6.78
1993.0,DE,Total Electric Industry,9.01,7.25,4.88,NA,11.78,6.98
1993.0,FL,Total Electric Industry,7.99,6.69,5.26,NA,6.96,7.2
1993.0,GA,Total Electric Industry,7.79,7.44,4.74,NA,8.5,6.71
1993.0,HI,Total Electric Industry,12.28,11.68,8.95,NA,11.26,10.66
1993.0,IA,Total Electric Industry,8.02,6.36,3.92,NA,5.85,5.97
1993.0,ID,Total Electric Industry,4.99,4.42,2.81,NA,4.99,4.0
1993.0,IL,Total Electric Industry,10.28,8.0,5.45,NA,7.03,7.75
1993.0,IN,Total Electric Industry,6.67,5.83,3.88,NA,9.0,5.17
1993.0,KS,Total Electric Industry,7.86,6.7,4.94,NA,8.91,6.6
1993.0,KY,Total Electric Industry,5.7,5.29,3.3,NA,4.68,4.32
1993.0,LA,Total Electric Industry,7.76,7.38,4.44,NA,7.11,6.26
1993.0,MA,Total Electric Industry,11.0,9.67,8.66,NA,12.21,9.98
1993.0,MD,Total Electric Industry,8.21,7.17,5.45,NA,8.28,6.96
1993.0,ME,Total Electric Industry,11.43,9.45,6.96,NA,13.22,9.1
1993.0,MI,Total Electric Industry,8.16,8.02,5.34,NA,9.15,7.14
1993.0,MN,Total Electric Industry,7.09,6.19,4.4,NA,7.17,5.6
1993.0,MO,Total Electric Industry,7.26,6.26,4.71,NA,7.1,6.33
1993.0,MS,Total Electric Industry,7.12,7.45,4.59,NA,8.7,6.18
1993.0,MT,Total Electric Industry,5.77,5.1,3.1,NA,4.51,4.36
1993.0,NC,Total Electric Industry,8.18,6.59,4.9,NA,7.07,6.63
1993.0,ND,Total Electric Industry,6.31,6.48,4.85,NA,3.99,5.83
1993.0,NE,Total Electric Industry,6.25,5.68,4.04,NA,6.99,5.54
1993.0,NH,Total Electric Industry,12.31,11.01,9.04,NA,13.3,10.85
1993.0,NJ,Total Electric Industry,11.41,9.73,8.09,NA,17.54,9.99
1993.0,NM,Total Electric Industry,9.18,8.37,4.86,NA,6.13,7.23
1993.0,NV,Total Electric Industry,6.51,6.51,5.04,NA,4.87,5.87
1993.0,NY,Total Electric Industry,13.17,11.66,6.66,NA,9.14,10.72
1993.0,OH,Total Electric Industry,8.36,7.59,4.25,NA,6.23,6.22
1993.0,OK,Total Electric Industry,7.14,6.21,4.14,NA,5.87,5.96
1993.0,OR,Total Electric Industry,5.02,4.93,3.33,NA,5.33,4.43
1993.0,PA,Total Electric Industry,9.55,8.29,6.04,NA,11.56,7.92
1993.0,RI,Total Electric Industry,11.38,10.17,9.03,NA,11.14,10.4
1993.0,SC,Total Electric Industry,7.33,6.22,4.06,NA,5.67,5.64
1993.0,SD,Total Electric Industry,7.04,6.75,4.6,NA,4.55,6.2
1993.0,TN,Total Electric Industry,5.76,6.68,4.62,NA,7.91,5.22
1993.0,TX,Total Electric Industry,8.0,6.94,4.32,NA,6.68,6.39
1993.0,UT,Total Electric Industry,6.85,5.96,3.78,NA,4.49,5.33
1993.0,VA,Total Electric Industry,7.57,6.14,4.19,NA,5.56,6.23
1993.0,VT,Total Electric Industry,9.84,9.31,7.5,NA,13.5,9.04
1993.0,WA,Total Electric Industry,4.6,4.5,2.4,NA,3.53,3.65
1993.0,WI,Total Electric Industry,7.03,5.95,3.98,NA,6.98,5.52
1993.0,WV,Total Electric Industry,6.3,5.78,3.96,NA,9.22,5.22
1993.0,WY,Total Electric Industry,5.96,5.04,3.5,NA,6.62,4.25
1993.0,US,Total Electric Industry,8.32,7.74,4.85,NA,6.88,6.93
1993.0,AK,Full-Service Providers,11.15,9.55,8.19,NA,12.77,10.12
1993.0,AL,Full-Service Providers,6.82,6.93,4.34,NA,5.89,5.67
1993.0,AR,Full-Service Providers,8.27,7.04,4.85,NA,6.93,6.62
1993.0,AZ,Full-Service Providers,9.65,8.7,5.8,NA,5.64,8.21
1993.0,CA,Full-Service Providers,11.3,10.46,7.33,NA,5.05,9.69
1993.0,CO,Full-Service Providers,7.24,5.82,4.52,NA,7.72,6.05
1993.0,CT,Full-Service Providers,11.39,10.04,8.29,NA,14.08,10.26
1993.0,DC,Full-Service Providers,7.18,7.15,5.91,NA,6.47,6.78
1993.0,DE,Full-Service Providers,9.01,7.25,4.88,NA,11.78,6.98
1993.0,FL,Full-Service Providers,7.99,6.69,5.26,NA,6.96,7.2
1993.0,GA,Full-Service Providers,7.79,7.44,4.74,NA,8.5,6.71
1993.0,HI,Full-Service Providers,12.28,11.68,8.95,NA,11.26,10.66
1993.0,IA,Full-Service Providers,8.02,6.36,3.92,NA,5.85,5.97
1993.0,ID,Full-Service Providers,4.99,4.42,2.81,NA,4.99,4.0
1993.0,IL,Full-Service Providers,10.28,8.0,5.45,NA,7.03,7.75
1993.0,IN,Full-Service Providers,6.67,5.83,3.88,NA,9.0,5.17
1993.0,KS,Full-Service Providers,7.86,6.7,4.94,NA,8.91,6.6
1993.0,KY,Full-Service Providers,5.7,5.29,3.3,NA,4.68,4.32
1993.0,LA,Full-Service Providers,7.76,7.38,4.44,NA,7.11,6.26
1993.0,MA,Full-Service Providers,11.0,9.67,8.66,NA,12.21,9.98
1993.0,MD,Full-Service Providers,8.21,7.17,5.45,NA,8.28,6.96
1993.0,ME,Full-Service Providers,11.43,9.45,6.96,NA,13.22,9.1
1993.0,MI,Full-Service Providers,8.16,8.02,5.34,NA,9.15,7.14
1993.0,MN,Full-Service Providers,7.09,6.19,4.4,NA,7.17,5.6
1993.0,MO,Full-Service Providers,7.26,6.26,4.71,NA,7.1,6.33
1993.0,MS,Full-Service Providers,7.12,7.45,4.59,NA,8.7,6.18
1993.0,MT,Full-Service Providers,5.77,5.1,3.1,NA,4.51,4.36
1993.0,NC,Full-Service Providers,8.18,6.59,4.9,NA,7.07,6.63
1993.0,ND,Full-Service Providers,6.31,6.48,4.85,NA,3.99,5.83
1993.0,NE,Full-Service Providers,6.25,5.68,4.04,NA,6.99,5.54
1993.0,NH,Full-Service Providers,12.31,11.01,9.04,NA,13.3,10.85
1993.0,NJ,Full-Service Providers,11.41,9.73,8.09,NA,17.54,9.99
1993.0,NM,Full-Service Providers,9.18,8.37,4.86,NA,6.13,7.23
1993.0,NV,Full-Service Providers,6.51,6.51,5.04,NA,4.87,5.87
1993.0,NY,Full-Service Providers,13.17,11.66,6.66,NA,9.14,10.72
1993.0,OH,Full-Service Providers,8.36,7.59,4.25,NA,6.23,6.22
1993.0,OK,Full-Service Providers,7.14,6.21,4.14,NA,5.87,5.96
1993.0,OR,Full-Service Providers,5.02,4.93,3.33,NA,5.33,4.43
1993.0,PA,Full-Service Providers,9.55,8.29,6.04,NA,11.56,7.92
1993.0,RI,Full-Service Providers,11.38,10.17,9.03,NA,11.14,10.4
1993.0,SC,Full-Service Providers,7.33,6.22,4.06,NA,5.67,5.64
1993.0,SD,Full-Service Providers,7.04,6.75,4.6,NA,4.55,6.2
1993.0,TN,Full-Service Providers,5.76,6.68,4.62,NA,7.91,5.22
1993.0,TX,Full-Service Providers,8.0,6.94,4.32,NA,6.68,6.39
1993.0,UT,Full-Service Providers,6.85,5.96,3.78,NA,4.49,5.33
1993.0,VA,Full-Service Providers,7.57,6.14,4.19,NA,5.56,6.23
1993.0,VT,Full-Service Providers,9.84,9.31,7.5,NA,13.5,9.04
1993.0,WA,Full-Service Providers,4.6,4.5,2.4,NA,3.53,3.65
1993.0,WI,Full-Service Providers,7.03,5.95,3.98,NA,6.98,5.52
1993.0,WV,Full-Service Providers,6.3,5.78,3.96,NA,9.22,5.22
1993.0,WY,Full-Service Providers,5.96,5.04,3.5,NA,6.62,4.25
1993.0,US,Full-Service Providers,8.32,7.74,4.85,NA,6.88,6.93
1992.0,AK,Total Electric Industry,10.82,9.45,7.74,NA,14.21,9.95
1992.0,AL,Total Electric Industry,6.69,6.85,4.29,NA,5.84,5.57
1992.0,AR,Total Electric Industry,8.28,7.11,5.02,NA,6.77,6.71
1992.0,AZ,Total Electric Industry,9.58,8.64,5.76,NA,5.74,8.13
1992.0,CA,Total Electric Industry,11.07,10.33,7.59,NA,5.54,9.66
1992.0,CO,Total Electric Industry,7.2,5.77,4.59,NA,7.61,6.02
1992.0,CT,Total Electric Industry,11.07,9.86,8.22,NA,13.92,10.04
1992.0,DC,Total Electric Industry,6.61,6.91,5.68,NA,6.23,6.47
1992.0,DE,Total Electric Industry,8.66,7.01,4.71,NA,10.82,6.7
1992.0,FL,Total Electric Industry,7.75,6.58,5.02,NA,6.81,6.99
1992.0,GA,Total Electric Industry,7.73,7.5,4.76,NA,8.7,6.67
1992.0,HI,Total Electric Industry,10.9,10.53,7.83,NA,9.71,9.44
1992.0,IA,Total Electric Industry,8.02,6.35,4.02,NA,6.38,5.98
1992.0,ID,Total Electric Industry,4.93,4.3,2.72,NA,4.43,3.87
1992.0,IL,Total Electric Industry,10.29,8.09,5.47,NA,6.93,7.69
1992.0,IN,Total Electric Industry,6.86,6.0,4.0,NA,8.19,5.3
1992.0,KS,Total Electric Industry,7.9,6.67,4.93,NA,8.88,6.56
1992.0,KY,Total Electric Industry,5.7,5.29,3.16,NA,4.66,4.19
1992.0,LA,Total Electric Industry,7.52,7.19,4.22,NA,6.44,6.01
1992.0,MA,Total Electric Industry,10.62,9.31,8.6,NA,11.27,9.66
1992.0,MD,Total Electric Industry,7.97,7.09,5.4,NA,8.92,6.8
1992.0,ME,Total Electric Industry,11.37,9.27,6.9,NA,12.91,9.05
1992.0,MI,Total Electric Industry,8.11,8.28,5.9,NA,9.3,7.23
1992.0,MN,Total Electric Industry,7.01,6.13,4.33,NA,6.94,5.52
1992.0,MO,Total Electric Industry,7.44,6.39,4.78,NA,7.06,6.41
1992.0,MS,Total Electric Industry,7.01,7.27,4.41,NA,8.45,6.03
1992.0,MT,Total Electric Industry,5.84,5.17,2.89,NA,4.49,4.19
1992.0,NC,Total Electric Industry,8.11,6.63,4.93,NA,7.07,6.6
1992.0,ND,Total Electric Industry,6.33,6.48,4.87,NA,3.85,5.81
1992.0,NE,Total Electric Industry,6.27,5.64,4.06,NA,6.77,5.53
1992.0,NH,Total Electric Industry,11.36,10.38,8.17,NA,13.43,9.97
1992.0,NJ,Total Electric Industry,10.87,9.33,7.71,NA,16.74,9.51
1992.0,NM,Total Electric Industry,9.06,8.27,4.8,NA,5.66,7.12
1992.0,NV,Total Electric Industry,6.19,6.33,4.92,NA,4.82,5.69
1992.0,NY,Total Electric Industry,12.43,11.17,6.5,NA,8.71,10.19
1992.0,OH,Total Electric Industry,8.24,7.57,4.14,NA,6.22,6.06
1992.0,OK,Total Electric Industry,7.17,6.1,3.86,NA,5.68,5.8
1992.0,OR,Total Electric Industry,4.93,4.88,3.22,NA,4.98,4.31
1992.0,PA,Total Electric Industry,9.67,8.47,6.21,NA,11.43,8.04
1992.0,RI,Total Electric Industry,11.17,10.05,9.22,NA,10.27,10.3
1992.0,SC,Total Electric Industry,7.19,6.17,4.03,NA,5.72,5.53
1992.0,SD,Total Electric Industry,7.1,6.78,4.66,NA,4.55,6.22
1992.0,TN,Total Electric Industry,5.7,6.5,4.6,NA,7.42,5.21
1992.0,TX,Total Electric Industry,7.74,6.73,4.2,NA,6.34,6.16
1992.0,UT,Total Electric Industry,6.97,5.97,3.68,NA,4.36,5.3
1992.0,VA,Total Electric Industry,7.63,6.23,4.28,NA,5.57,6.28
1992.0,VT,Total Electric Industry,9.56,9.24,7.3,NA,12.88,8.83
1992.0,WA,Total Electric Industry,4.46,4.31,2.24,NA,3.34,3.43
1992.0,WI,Total Electric Industry,6.91,5.91,4.0,NA,7.04,5.48
1992.0,WV,Total Electric Industry,6.17,5.63,3.84,NA,8.59,5.05
1992.0,WY,Total Electric Industry,6.08,5.17,3.52,NA,6.4,4.27
1992.0,US,Total Electric Industry,8.21,7.66,4.83,NA,6.74,6.82
1992.0,AK,Full-Service Providers,10.82,9.45,7.74,NA,14.21,9.95
1992.0,AL,Full-Service Providers,6.69,6.85,4.29,NA,5.84,5.57
1992.0,AR,Full-Service Providers,8.28,7.11,5.02,NA,6.77,6.71
1992.0,AZ,Full-Service Providers,9.58,8.64,5.76,NA,5.74,8.13
1992.0,CA,Full-Service Providers,11.07,10.33,7.59,NA,5.54,9.66
1992.0,CO,Full-Service Providers,7.2,5.77,4.59,NA,7.61,6.02
1992.0,CT,Full-Service Providers,11.07,9.86,8.22,NA,13.92,10.04
1992.0,DC,Full-Service Providers,6.61,6.91,5.68,NA,6.23,6.47
1992.0,DE,Full-Service Providers,8.66,7.01,4.71,NA,10.82,6.7
1992.0,FL,Full-Service Providers,7.75,6.58,5.02,NA,6.81,6.99
1992.0,GA,Full-Service Providers,7.73,7.5,4.76,NA,8.7,6.67
1992.0,HI,Full-Service Providers,10.9,10.53,7.83,NA,9.71,9.44
1992.0,IA,Full-Service Providers,8.02,6.35,4.02,NA,6.38,5.98
1992.0,ID,Full-Service Providers,4.93,4.3,2.72,NA,4.43,3.87
1992.0,IL,Full-Service Providers,10.29,8.09,5.47,NA,6.93,7.69
1992.0,IN,Full-Service Providers,6.86,6.0,4.0,NA,8.19,5.3
1992.0,KS,Full-Service Providers,7.9,6.67,4.93,NA,8.88,6.56
1992.0,KY,Full-Service Providers,5.7,5.29,3.16,NA,4.66,4.19
1992.0,LA,Full-Service Providers,7.52,7.19,4.22,NA,6.44,6.01
1992.0,MA,Full-Service Providers,10.62,9.31,8.6,NA,11.27,9.66
1992.0,MD,Full-Service Providers,7.97,7.09,5.4,NA,8.92,6.8
1992.0,ME,Full-Service Providers,11.37,9.27,6.9,NA,12.91,9.05
1992.0,MI,Full-Service Providers,8.11,8.28,5.9,NA,9.3,7.23
1992.0,MN,Full-Service Providers,7.01,6.13,4.33,NA,6.94,5.52
1992.0,MO,Full-Service Providers,7.44,6.39,4.78,NA,7.06,6.41
1992.0,MS,Full-Service Providers,7.01,7.27,4.41,NA,8.45,6.03
1992.0,MT,Full-Service Providers,5.84,5.17,2.89,NA,4.49,4.19
1992.0,NC,Full-Service Providers,8.11,6.63,4.93,NA,7.07,6.6
1992.0,ND,Full-Service Providers,6.33,6.48,4.87,NA,3.85,5.81
1992.0,NE,Full-Service Providers,6.27,5.64,4.06,NA,6.77,5.53
1992.0,NH,Full-Service Providers,11.36,10.38,8.17,NA,13.43,9.97
1992.0,NJ,Full-Service Providers,10.87,9.33,7.71,NA,16.74,9.51
1992.0,NM,Full-Service Providers,9.06,8.27,4.8,NA,5.66,7.12
1992.0,NV,Full-Service Providers,6.19,6.33,4.92,NA,4.82,5.69
1992.0,NY,Full-Service Providers,12.43,11.17,6.5,NA,8.71,10.19
1992.0,OH,Full-Service Providers,8.24,7.57,4.14,NA,6.22,6.06
1992.0,OK,Full-Service Providers,7.17,6.1,3.86,NA,5.68,5.8
1992.0,OR,Full-Service Providers,4.93,4.88,3.22,NA,4.98,4.31
1992.0,PA,Full-Service Providers,9.67,8.47,6.21,NA,11.43,8.04
1992.0,RI,Full-Service Providers,11.17,10.05,9.22,NA,10.27,10.3
1992.0,SC,Full-Service Providers,7.19,6.17,4.03,NA,5.72,5.53
1992.0,SD,Full-Service Providers,7.1,6.78,4.66,NA,4.55,6.22
1992.0,TN,Full-Service Providers,5.7,6.5,4.6,NA,7.42,5.21
1992.0,TX,Full-Service Providers,7.74,6.73,4.2,NA,6.34,6.16
1992.0,UT,Full-Service Providers,6.97,5.97,3.68,NA,4.36,5.3
1992.0,VA,Full-Service Providers,7.63,6.23,4.28,NA,5.57,6.28
1992.0,VT,Full-Service Providers,9.56,9.24,7.3,NA,12.88,8.83
1992.0,WA,Full-Service Providers,4.46,4.31,2.24,NA,3.34,3.43
1992.0,WI,Full-Service Providers,6.91,5.91,4.0,NA,7.04,5.48
1992.0,WV,Full-Service Providers,6.17,5.63,3.84,NA,8.59,5.05
1992.0,WY,Full-Service Providers,6.08,5.17,3.52,NA,6.4,4.27
1992.0,US,Full-Service Providers,8.21,7.66,4.83,NA,6.74,6.82
1991.0,AK,Total Electric Industry,10.67,9.27,8.22,NA,12.12,9.8
1991.0,AL,Total Electric Industry,6.69,6.81,4.37,NA,5.77,5.64
1991.0,AR,Total Electric Industry,8.1,6.95,5.05,NA,6.83,6.69
1991.0,AZ,Total Electric Industry,9.14,8.3,5.58,NA,6.14,7.85
1991.0,CA,Total Electric Industry,10.79,10.04,7.58,NA,5.05,9.42
1991.0,CO,Total Electric Industry,7.07,5.73,4.56,NA,7.34,5.95
1991.0,CT,Total Electric Industry,10.51,9.49,7.93,NA,13.42,9.6
1991.0,DC,Total Electric Industry,6.58,6.64,5.43,NA,6.07,6.25
1991.0,DE,Total Electric Industry,8.62,7.03,4.73,NA,10.99,6.7
1991.0,FL,Total Electric Industry,7.91,6.77,5.19,NA,6.85,7.16
1991.0,GA,Total Electric Industry,7.5,7.36,4.78,NA,8.54,6.56
1991.0,HI,Total Electric Industry,10.52,10.33,7.71,NA,9.56,9.22
1991.0,IA,Total Electric Industry,7.76,6.23,4.01,NA,6.14,5.94
1991.0,ID,Total Electric Industry,4.88,4.24,2.62,NA,4.83,3.84
1991.0,IL,Total Electric Industry,9.87,7.95,5.49,NA,6.84,7.63
1991.0,IN,Total Electric Industry,6.73,5.94,4.04,NA,7.91,5.32
1991.0,KS,Total Electric Industry,7.83,6.62,4.95,NA,8.15,6.57
1991.0,KY,Total Electric Industry,5.68,5.34,3.39,NA,4.65,4.41
1991.0,LA,Total Electric Industry,7.4,7.03,4.15,NA,6.36,5.94
1991.0,MA,Total Electric Industry,10.4,9.22,8.52,NA,11.65,9.53
1991.0,MD,Total Electric Industry,7.9,7.03,5.5,NA,8.75,6.81
1991.0,ME,Total Electric Industry,10.45,9.06,6.7,NA,12.24,8.6
1991.0,MI,Total Electric Industry,8.06,8.19,5.89,NA,9.16,7.21
1991.0,MN,Total Electric Industry,6.92,6.07,4.26,NA,6.93,5.46
1991.0,MO,Total Electric Industry,7.39,6.39,4.9,NA,6.9,6.46
1991.0,MS,Total Electric Industry,6.88,7.18,4.49,NA,7.87,6.02
1991.0,MT,Total Electric Industry,5.76,5.0,2.92,NA,4.34,4.14
1991.0,NC,Total Electric Industry,7.95,6.48,4.82,NA,7.05,6.47
1991.0,ND,Total Electric Industry,6.21,6.39,4.87,NA,3.75,5.76
1991.0,NE,Total Electric Industry,6.09,5.61,4.15,NA,6.22,5.48
1991.0,NH,Total Electric Industry,10.38,9.6,7.44,NA,12.79,9.13
1991.0,NJ,Total Electric Industry,10.81,9.26,7.67,NA,16.32,9.46
1991.0,NM,Total Electric Industry,9.08,8.23,4.83,NA,5.89,7.14
1991.0,NV,Total Electric Industry,5.89,6.32,4.95,NA,4.88,5.6
1991.0,NY,Total Electric Industry,11.97,10.85,6.16,NA,7.89,9.79
1991.0,OH,Total Electric Industry,8.16,7.53,4.2,NA,6.08,6.11
1991.0,OK,Total Electric Industry,7.03,6.08,3.85,NA,5.63,5.78
1991.0,OR,Total Electric Industry,4.81,4.85,3.15,NA,5.3,4.25
1991.0,PA,Total Electric Industry,9.58,8.31,6.29,NA,11.2,8.0
1991.0,RI,Total Electric Industry,10.99,9.88,9.27,NA,10.13,10.17
1991.0,SC,Total Electric Industry,7.22,6.22,4.16,NA,5.71,5.63
1991.0,SD,Total Electric Industry,6.91,6.73,4.64,NA,4.35,6.13
1991.0,TN,Total Electric Industry,5.65,6.07,4.51,NA,6.87,5.21
1991.0,TX,Total Electric Industry,7.57,6.58,4.15,NA,6.2,6.06
1991.0,UT,Total Electric Industry,7.12,6.09,3.85,NA,4.37,5.46
1991.0,VA,Total Electric Industry,7.34,6.05,4.23,NA,5.35,6.09
1991.0,VT,Total Electric Industry,9.53,8.92,7.02,NA,13.42,8.63
1991.0,WA,Total Electric Industry,4.36,4.19,2.29,NA,3.21,3.37
1991.0,WI,Total Electric Industry,6.73,5.82,4.03,NA,6.68,5.45
1991.0,WV,Total Electric Industry,5.91,5.41,3.67,NA,8.6,4.84
1991.0,WY,Total Electric Industry,6.0,5.2,3.49,NA,6.62,4.25
1991.0,US,Total Electric Industry,8.04,7.53,4.83,NA,6.51,6.75
1991.0,AK,Full-Service Providers,10.67,9.27,8.22,NA,12.12,9.8
1991.0,AL,Full-Service Providers,6.69,6.81,4.37,NA,5.77,5.64
